Date,INR,EUR,GBP,JPY,CNY,CAD,AUD,CHF,SGD,MYR,THB,MXN,BRL,KRW,ZAR
2032-11-20,20496.28,466.83,295.07,50580.11,3646.52,660.6,849.97,713.45,761.89,1673.53,18990.11,4227.85,858.78,554465.46,3333.84
2032-11-21,20500.77,466.93,295.13,50591.18,3647.32,660.75,850.16,713.61,762.06,1673.89,18994.27,4228.78,858.97,554586.82,3334.57
2032-11-22,20505.26,467.03,295.2,50602.25,3648.12,660.89,850.35,713.76,762.23,1674.26,18998.42,4229.7,859.16,554708.18,3335.3
2032-11-23,20509.74,467.13,295.26,50613.32,3648.92,661.04,850.53,713.92,762.39,1674.62,19002.58,4230.63,859.35,554829.54,3336.03
2032-11-24,20514.23,467.23,295.33,50624.39,3649.72,661.18,850.72,714.08,762.56,1674.99,19006.74,4231.56,859.53,554950.89,3336.76
2032-11-25,20518.72,467.34,295.39,50635.46,3650.51,661.33,850.91,714.23,762.73,1675.36,19010.89,4232.48,859.72,555072.25,3337.49
2032-11-26,20523.2,467.44,295.46,50646.53,3651.31,661.47,851.09,714.39,762.9,1675.72,19015.05,4233.41,859.91,555193.61,3338.22
2032-11-27,20527.69,467.54,295.52,50657.6,3652.11,661.61,851.28,714.54,763.06,1676.09,19019.21,4234.33,860.1,555314.97,3338.95
2032-11-28,20532.17,467.64,295.59,50668.68,3652.91,661.76,851.46,714.7,763.23,1676.46,19023.36,4235.26,860.29,555436.33,3339.68
2032-11-29,20536.66,467.75,295.65,50679.75,3653.71,661.9,851.65,714.86,763.4,1676.82,19027.52,4236.18,860.47,555557.69,3340.41
2032-11-30,20541.15,467.85,295.71,50690.82,3654.51,662.05,851.84,715.01,763.56,1677.19,19031.68,4237.11,860.66,555679.05,3341.14
2032-12-01,20545.63,467.95,295.78,50701.89,3655.3,662.19,852.02,715.17,763.73,1677.55,19035.83,4238.03,860.85,555800.41,3341.87
2032-12-02,20550.12,468.05,295.84,50712.96,3656.1,662.34,852.21,715.32,763.9,1677.92,19039.99,4238.96,861.04,555921.77,3342.6
2032-12-03,20554.6,468.15,295.91,50724.03,3656.9,662.48,852.39,715.48,764.06,1678.29,19044.15,4239.88,861.23,556043.13,3343.33
2032-12-04,20559.09,468.26,295.97,50735.1,3657.7,662.63,852.58,715.64,764.23,1678.65,19048.3,4240.81,861.41,556164.49,3344.05
2032-12-05,20563.58,468.36,296.04,50746.17,3658.5,662.77,852.77,715.79,764.4,1679.02,19052.46,4241.73,861.6,556285.85,3344.78
2032-12-06,20568.06,468.46,296.1,50757.24,3659.29,662.92,852.95,715.95,764.56,1679.39,19056.62,4242.66,861.79,556407.21,3345.51
2032-12-07,20572.55,468.56,296.17,50768.31,3660.09,663.06,853.14,716.11,764.73,1679.75,19060.77,4243.59,861.98,556528.57,3346.24
2032-12-08,20577.04,468.66,296.23,50779.38,3660.89,663.2,853.32,716.26,764.9,1680.12,19064.93,4244.51,862.17,556649.93,3346.97
2032-12-09,20581.52,468.77,296.3,50790.45,3661.69,663.35,853.51,716.42,765.06,1680.49,19069.08,4245.44,862.35,556771.29,3347.7
2032-12-10,20586.01,468.87,296.36,50801.53,3662.49,663.49,853.7,716.57,765.23,1680.85,19073.24,4246.36,862.54,556892.64,3348.43
2032-12-11,20590.49,468.97,296.43,50812.6,3663.29,663.64,853.88,716.73,765.4,1681.22,19077.4,4247.29,862.73,557014.0,3349.16
2032-12-12,20594.98,469.07,296.49,50823.67,3664.08,663.78,854.07,716.89,765.56,1681.58,19081.55,4248.21,862.92,557135.36,3349.89
2032-12-13,20599.47,469.18,296.55,50834.74,3664.88,663.93,854.25,717.04,765.73,1681.95,19085.71,4249.14,863.11,557256.72,3350.62
2032-12-14,20603.95,469.28,296.62,50845.81,3665.68,664.07,854.44,717.2,765.9,1682.32,19089.87,4250.06,863.29,557378.08,3351.35
2032-12-15,20608.44,469.38,296.68,50856.88,3666.48,664.22,854.63,717.35,766.06,1682.68,19094.02,4250.99,863.48,557499.44,3352.08
2032-12-16,20612.92,469.48,296.75,50867.95,3667.28,664.36,854.81,717.51,766.23,1683.05,19098.18,4251.91,863.67,557620.8,3352.81
2032-12-17,20617.41,469.58,296.81,50879.02,3668.07,664.51,855.0,717.67,766.4,1683.42,19102.34,4252.84,863.86,557742.16,3353.54
2032-12-18,20621.9,469.69,296.88,50890.09,3668.87,664.65,855.18,717.82,766.56,1683.78,19106.49,4253.76,864.05,557863.52,3354.27
2032-12-19,20626.38,469.79,296.94,50901.16,3669.67,664.8,855.37,717.98,766.73,1684.15,19110.65,4254.69,864.23,557984.88,3355.0
2032-12-20,20630.87,469.89,297.01,50912.23,3670.47,664.94,855.56,718.14,766.9,1684.51,19114.81,4255.62,864.42,558106.24,3355.73
2032-12-21,20635.36,469.99,297.07,50923.3,3671.27,665.08,855.74,718.29,767.06,1684.88,19118.96,4256.54,864.61,558227.6,3356.46
2032-12-22,20639.84,470.1,297.14,50934.37,3672.06,665.23,855.93,718.45,767.23,1685.25,19123.12,4257.47,864.8,558348.96,3357.19
2032-12-23,20644.33,470.2,297.2,50945.45,3672.86,665.37,856.11,718.6,767.4,1685.61,19127.28,4258.39,864.99,558470.32,3357.92
2032-12-24,20648.81,470.3,297.26,50956.52,3673.66,665.52,856.3,718.76,767.56,1685.98,19131.43,4259.32,865.17,558591.68,3358.65
2032-12-25,20653.3,470.4,297.33,50967.59,3674.46,665.66,856.49,718.92,767.73,1686.35,19135.59,4260.24,865.36,558713.03,3359.38
2032-12-26,20657.79,470.5,297.39,50978.66,3675.26,665.81,856.67,719.07,767.9,1686.71,19139.75,4261.17,865.55,558834.39,3360.11
2032-12-27,20662.27,470.61,297.46,50989.73,3676.06,665.95,856.86,719.23,768.06,1687.08,19143.9,4262.09,865.74,558955.75,3360.84
2032-12-28,20666.76,470.71,297.52,51000.8,3676.85,666.1,857.04,719.38,768.23,1687.44,19148.06,4263.02,865.93,559077.11,3361.57
2032-12-29,20671.24,470.81,297.59,51011.87,3677.65,666.24,857.23,719.54,768.4,1687.81,19152.21,4263.94,866.11,559198.47,3362.3
2032-12-30,20675.73,470.91,297.65,51022.94,3678.45,666.39,857.42,719.7,768.56,1688.18,19156.37,4264.87,866.3,559319.83,3363.03
2032-12-31,20680.22,471.01,297.72,51034.01,3679.25,666.53,857.6,719.85,768.73,1688.54,19160.53,4265.79,866.49,559441.19,3363.76
2033-01-01,20684.7,471.12,297.78,51045.08,3680.05,666.68,857.79,720.01,768.9,1688.91,19164.68,4266.72,866.68,559562.55,3364.49
2033-01-02,20705.02,471.58,298.07,51095.21,3683.66,667.33,858.63,720.72,769.65,1690.57,19183.51,4270.91,867.53,560112.09,3367.79
2033-01-03,20725.33,472.04,298.37,51145.34,3687.27,667.98,859.47,721.42,770.41,1692.23,19202.33,4275.1,868.38,560661.64,3371.1
2033-01-04,20745.65,472.51,298.66,51195.48,3690.89,668.64,860.32,722.13,771.16,1693.89,19221.15,4279.29,869.23,561211.18,3374.4
2033-01-05,20765.96,472.97,298.95,51245.61,3694.5,669.29,861.16,722.84,771.92,1695.54,19239.97,4283.48,870.08,561760.73,3377.7
2033-01-06,20786.27,473.43,299.24,51295.74,3698.12,669.95,862.0,723.54,772.67,1697.2,19258.79,4287.67,870.93,562310.27,3381.01
2033-01-07,20806.59,473.89,299.54,51345.87,3701.73,670.6,862.84,724.25,773.43,1698.86,19277.61,4291.86,871.78,562859.82,3384.31
2033-01-08,20826.9,474.36,299.83,51396.0,3705.35,671.26,863.69,724.96,774.18,1700.52,19296.44,4296.05,872.64,563409.36,3387.62
2033-01-09,20847.22,474.82,300.12,51446.13,3708.96,671.91,864.53,725.67,774.94,1702.18,19315.26,4300.24,873.49,563958.91,3390.92
2033-01-10,20867.53,475.28,300.41,51496.26,3712.57,672.57,865.37,726.37,775.69,1703.84,19334.08,4304.43,874.34,564508.45,3394.22
2033-01-11,20887.85,475.74,300.71,51546.39,3716.19,673.22,866.21,727.08,776.45,1705.5,19352.9,4308.62,875.19,565058.0,3397.53
2033-01-12,20908.16,476.21,301.0,51596.53,3719.8,673.88,867.06,727.79,777.2,1707.16,19371.72,4312.81,876.04,565607.54,3400.83
2033-01-13,20928.48,476.67,301.29,51646.66,3723.42,674.53,867.9,728.49,777.96,1708.81,19390.54,4317.0,876.89,566157.09,3404.14
2033-01-14,20948.79,477.13,301.58,51696.79,3727.03,675.19,868.74,729.2,778.72,1710.47,19409.36,4321.19,877.74,566706.63,3407.44
2033-01-15,20969.1,477.59,301.88,51746.92,3730.64,675.84,869.58,729.91,779.47,1712.13,19428.19,4325.38,878.59,567256.18,3410.75
2033-01-16,20989.42,478.06,302.17,51797.05,3734.26,676.5,870.42,730.62,780.23,1713.79,19447.01,4329.58,879.44,567805.72,3414.05
2033-01-17,21009.73,478.52,302.46,51847.18,3737.87,677.15,871.27,731.32,780.98,1715.45,19465.83,4333.77,880.3,568355.27,3417.35
2033-01-18,21030.05,478.98,302.75,51897.31,3741.49,677.81,872.11,732.03,781.74,1717.11,19484.65,4337.96,881.15,568904.81,3420.66
2033-01-19,21050.36,479.45,303.05,51947.44,3745.1,678.46,872.95,732.74,782.49,1718.77,19503.47,4342.15,882.0,569454.36,3423.96
2033-01-20,21070.68,479.91,303.34,51997.58,3748.72,679.12,873.79,733.44,783.25,1720.42,19522.29,4346.34,882.85,570003.9,3427.27
2033-01-21,21090.99,480.37,303.63,52047.71,3752.33,679.77,874.64,734.15,784.0,1722.08,19541.12,4350.53,883.7,570553.45,3430.57
2033-01-22,21111.31,480.83,303.92,52097.84,3755.94,680.42,875.48,734.86,784.76,1723.74,19559.94,4354.72,884.55,571102.99,3433.88
2033-01-23,21131.62,481.3,304.22,52147.97,3759.56,681.08,876.32,735.57,785.51,1725.4,19578.76,4358.91,885.4,571652.54,3437.18
2033-01-24,21151.93,481.76,304.51,52198.1,3763.17,681.73,877.16,736.27,786.27,1727.06,19597.58,4363.1,886.25,572202.08,3440.48
2033-01-25,21172.25,482.22,304.8,52248.23,3766.79,682.39,878.01,736.98,787.02,1728.72,19616.4,4367.29,887.11,572751.63,3443.79
2033-01-26,21192.56,482.68,305.09,52298.36,3770.4,683.04,878.85,737.69,787.78,1730.38,19635.22,4371.48,887.96,573301.17,3447.09
2033-01-27,21212.88,483.15,305.39,52348.49,3774.01,683.7,879.69,738.39,788.53,1732.04,19654.05,4375.67,888.81,573850.72,3450.4
2033-01-28,21233.19,483.61,305.68,52398.63,3777.63,684.35,880.53,739.1,789.29,1733.69,19672.87,4379.86,889.66,574400.26,3453.7
2033-01-29,21253.51,484.07,305.97,52448.76,3781.24,685.01,881.38,739.81,790.04,1735.35,19691.69,4384.05,890.51,574949.81,3457.01
2033-01-30,21273.82,484.53,306.26,52498.89,3784.86,685.66,882.22,740.52,790.8,1737.01,19710.51,4388.24,891.36,575499.35,3460.31
2033-01-31,21294.13,485.0,306.56,52549.02,3788.47,686.32,883.06,741.22,791.55,1738.67,19729.33,4392.43,892.21,576048.9,3463.61
2033-02-01,21314.45,485.46,306.85,52599.15,3792.09,686.97,883.9,741.93,792.31,1740.33,19748.15,4396.62,893.06,576598.44,3466.92
2033-02-02,21334.76,485.92,307.14,52649.28,3795.7,687.63,884.75,742.64,793.06,1741.99,19766.97,4400.81,893.91,577147.99,3470.22
2033-02-03,21355.08,486.39,307.43,52699.41,3799.31,688.28,885.59,743.34,793.82,1743.65,19785.8,4405.0,894.77,577697.53,3473.53
2033-02-04,21375.39,486.85,307.72,52749.54,3802.93,688.94,886.43,744.05,794.57,1745.3,19804.62,4409.19,895.62,578247.08,3476.83
2033-02-05,21395.71,487.31,308.02,52799.68,3806.54,689.59,887.27,744.76,795.33,1746.96,19823.44,4413.38,896.47,578796.62,3480.14
2033-02-06,21416.02,487.77,308.31,52849.81,3810.16,690.25,888.12,745.47,796.08,1748.62,19842.26,4417.57,897.32,579346.17,3483.44
2033-02-07,21436.34,488.24,308.6,52899.94,3813.77,690.9,888.96,746.17,796.84,1750.28,19861.08,4421.76,898.17,579895.71,3486.74
2033-02-08,21456.65,488.7,308.89,52950.07,3817.38,691.56,889.8,746.88,797.59,1751.94,19879.9,4425.95,899.02,580445.26,3490.05
2033-02-09,21476.96,489.16,309.19,53000.2,3821.0,692.21,890.64,747.59,798.35,1753.6,19898.73,4430.14,899.87,580994.8,3493.35
2033-02-10,21497.28,489.62,309.48,53050.33,3824.61,692.86,891.49,748.29,799.1,1755.26,19917.55,4434.33,900.72,581544.35,3496.66
2033-02-11,21517.59,490.09,309.77,53100.46,3828.23,693.52,892.33,749.0,799.86,1756.92,19936.37,4438.52,901.58,582093.89,3499.96
2033-02-12,21537.91,490.55,310.06,53150.59,3831.84,694.17,893.17,749.71,800.61,1758.57,19955.19,4442.71,902.43,582643.43,3503.27
2033-02-13,21558.22,491.01,310.36,53200.73,3835.46,694.83,894.01,750.42,801.37,1760.23,19974.01,4446.9,903.28,583192.98,3506.57
2033-02-14,21578.54,491.48,310.65,53250.86,3839.07,695.48,894.86,751.12,802.12,1761.89,19992.83,4451.09,904.13,583742.52,3509.87
2033-02-15,21598.85,491.94,310.94,53300.99,3842.68,696.14,895.7,751.83,802.88,1763.55,20011.66,4455.29,904.98,584292.07,3513.18
2033-02-16,21619.16,492.4,311.23,53351.12,3846.3,696.79,896.54,752.54,803.63,1765.21,20030.48,4459.48,905.83,584841.61,3516.48
2033-02-17,21639.48,492.86,311.53,53401.25,3849.91,697.45,897.38,753.24,804.39,1766.87,20049.3,4463.67,906.68,585391.16,3519.79
2033-02-18,21659.79,493.33,311.82,53451.38,3853.53,698.1,898.23,753.95,805.14,1768.53,20068.12,4467.86,907.53,585940.7,3523.09
2033-02-19,21680.11,493.79,312.11,53501.51,3857.14,698.76,899.07,754.66,805.9,1770.19,20086.94,4472.05,908.38,586490.25,3526.39
2033-02-20,21700.42,494.25,312.4,53551.64,3860.75,699.41,899.91,755.36,806.66,1771.84,20105.76,4476.24,909.24,587039.79,3529.7
2033-02-21,21720.74,494.71,312.7,53601.78,3864.37,700.07,900.75,756.07,807.41,1773.5,20124.58,4480.43,910.09,587589.34,3533.0
2033-02-22,21741.05,495.18,312.99,53651.91,3867.98,700.72,901.59,756.78,808.17,1775.16,20143.41,4484.62,910.94,588138.88,3536.31
2033-02-23,21761.37,495.64,313.28,53702.04,3871.6,701.38,902.44,757.49,808.92,1776.82,20162.23,4488.81,911.79,588688.43,3539.61
2033-02-24,21781.68,496.1,313.57,53752.17,3875.21,702.03,903.28,758.19,809.68,1778.48,20181.05,4493.0,912.64,589237.97,3542.92
2033-02-25,21801.99,496.56,313.87,53802.3,3878.82,702.69,904.12,758.9,810.43,1780.14,20199.87,4497.19,913.49,589787.52,3546.22
2033-02-26,21822.31,497.03,314.16,53852.43,3882.44,703.34,904.96,759.61,811.19,1781.8,20218.69,4501.38,914.34,590337.06,3549.52
2033-02-27,21842.62,497.49,314.45,53902.56,3886.05,704.0,905.81,760.31,811.94,1783.45,20237.51,4505.57,915.19,590886.61,3552.83
2033-02-28,21862.94,497.95,314.74,53952.69,3889.67,704.65,906.65,761.02,812.7,1785.11,20256.34,4509.76,916.04,591436.15,3556.13
2033-03-01,21883.25,498.42,315.04,54002.83,3893.28,705.3,907.49,761.73,813.45,1786.77,20275.16,4513.95,916.9,591985.7,3559.44
2033-03-02,21903.57,498.88,315.33,54052.96,3896.9,705.96,908.33,762.44,814.21,1788.43,20293.98,4518.14,917.75,592535.24,3562.74
2033-03-03,21923.88,499.34,315.62,54103.09,3900.51,706.61,909.18,763.14,814.96,1790.09,20312.8,4522.33,918.6,593084.79,3566.05
2033-03-04,21944.2,499.8,315.91,54153.22,3904.12,707.27,910.02,763.85,815.72,1791.75,20331.62,4526.52,919.45,593634.33,3569.35
2033-03-05,21964.51,500.27,316.21,54203.35,3907.74,707.92,910.86,764.56,816.47,1793.41,20350.44,4530.71,920.3,594183.88,3572.65
2033-03-06,21984.82,500.73,316.5,54253.48,3911.35,708.58,911.7,765.26,817.23,1795.07,20369.27,4534.9,921.15,594733.42,3575.96
2033-03-07,22005.14,501.19,316.79,54303.61,3914.97,709.23,912.55,765.97,817.98,1796.72,20388.09,4539.09,922.0,595282.97,3579.26
2033-03-08,22025.45,501.65,317.08,54353.74,3918.58,709.89,913.39,766.68,818.74,1798.38,20406.91,4543.28,922.85,595832.51,3582.57
2033-03-09,22045.77,502.12,317.38,54403.88,3922.19,710.54,914.23,767.39,819.49,1800.04,20425.73,4547.47,923.71,596382.06,3585.87
2033-03-10,22066.08,502.58,317.67,54454.01,3925.81,711.2,915.07,768.09,820.25,1801.7,20444.55,4551.66,924.56,596931.6,3589.18
2033-03-11,22086.4,503.04,317.96,54504.14,3929.42,711.85,915.92,768.8,821.0,1803.36,20463.37,4555.85,925.41,597481.15,3592.48
2033-03-12,22106.71,503.5,318.25,54554.27,3933.04,712.51,916.76,769.51,821.76,1805.02,20482.19,4560.04,926.26,598030.69,3595.78
2033-03-13,22127.02,503.97,318.55,54604.4,3936.65,713.16,917.6,770.21,822.51,1806.68,20501.02,4564.23,927.11,598580.24,3599.09
2033-03-14,22147.34,504.43,318.84,54654.53,3940.27,713.82,918.44,770.92,823.27,1808.33,20519.84,4568.42,927.96,599129.78,3602.39
2033-03-15,22167.65,504.89,319.13,54704.66,3943.88,714.47,919.29,771.63,824.02,1809.99,20538.66,4572.61,928.81,599679.33,3605.7
2033-03-16,22187.97,505.36,319.42,54754.79,3947.49,715.13,920.13,772.34,824.78,1811.65,20557.48,4576.8,929.66,600228.87,3609.0
2033-03-17,22208.28,505.82,319.72,54804.93,3951.11,715.78,920.97,773.04,825.53,1813.31,20576.3,4581.0,930.51,600778.42,3612.31
2033-03-18,22228.6,506.28,320.01,54855.06,3954.72,716.44,921.81,773.75,826.29,1814.97,20595.12,4585.19,931.37,601327.96,3615.61
2033-03-19,22248.91,506.74,320.3,54905.19,3958.34,717.09,922.66,774.46,827.04,1816.63,20613.95,4589.38,932.22,601877.51,3618.91
2033-03-20,22269.23,507.21,320.59,54955.32,3961.95,717.74,923.5,775.16,827.8,1818.29,20632.77,4593.57,933.07,602427.05,3622.22
2033-03-21,22289.54,507.67,320.89,55005.45,3965.56,718.4,924.34,775.87,828.55,1819.95,20651.59,4597.76,933.92,602976.6,3625.52
2033-03-22,22309.85,508.13,321.18,55055.58,3969.18,719.05,925.18,776.58,829.31,1821.6,20670.41,4601.95,934.77,603526.14,3628.83
2033-03-23,22330.17,508.59,321.47,55105.71,3972.79,719.71,926.03,777.29,830.06,1823.26,20689.23,4606.14,935.62,604075.69,3632.13
2033-03-24,22350.48,509.06,321.76,55155.84,3976.41,720.36,926.87,777.99,830.82,1824.92,20708.05,4610.33,936.47,604625.23,3635.44
2033-03-25,22370.8,509.52,322.05,55205.98,3980.02,721.02,927.71,778.7,831.57,1826.58,20726.88,4614.52,937.32,605174.77,3638.74
2033-03-26,22391.11,509.98,322.35,55256.11,3983.64,721.67,928.55,779.41,832.33,1828.24,20745.7,4618.71,938.18,605724.32,3642.04
2033-03-27,22411.43,510.45,322.64,55306.24,3987.25,722.33,929.4,780.11,833.08,1829.9,20764.52,4622.9,939.03,606273.86,3645.35
2033-03-28,22431.74,510.91,322.93,55356.37,3990.86,722.98,930.24,780.82,833.84,1831.56,20783.34,4627.09,939.88,606823.41,3648.65
2033-03-29,22452.06,511.37,323.22,55406.5,3994.48,723.64,931.08,781.53,834.6,1833.21,20802.16,4631.28,940.73,607372.95,3651.96
2033-03-30,22472.37,511.83,323.52,55456.63,3998.09,724.29,931.92,782.24,835.35,1834.87,20820.98,4635.47,941.58,607922.5,3655.26
2033-03-31,22492.68,512.3,323.81,55506.76,4001.71,724.95,932.76,782.94,836.11,1836.53,20839.81,4639.66,942.43,608472.04,3658.57
2033-04-01,22513.0,512.76,324.1,55556.89,4005.32,725.6,933.61,783.65,836.86,1838.19,20858.63,4643.85,943.28,609021.59,3661.87
2033-04-02,22533.31,513.22,324.39,55607.03,4008.93,726.26,934.45,784.36,837.62,1839.85,20877.45,4648.04,944.13,609571.13,3665.17
2033-04-03,22553.63,513.68,324.69,55657.16,4012.55,726.91,935.29,785.06,838.37,1841.51,20896.27,4652.23,944.98,610120.68,3668.48
2033-04-04,22573.94,514.15,324.98,55707.29,4016.16,727.57,936.13,785.77,839.13,1843.17,20915.09,4656.42,945.84,610670.22,3671.78
2033-04-05,22594.26,514.61,325.27,55757.42,4019.78,728.22,936.98,786.48,839.88,1844.83,20933.91,4660.61,946.69,611219.77,3675.09
2033-04-06,22614.57,515.07,325.56,55807.55,4023.39,728.88,937.82,787.19,840.64,1846.48,20952.73,4664.8,947.54,611769.31,3678.39
2033-04-07,22634.88,515.53,325.86,55857.68,4027.01,729.53,938.66,787.89,841.39,1848.14,20971.56,4668.99,948.39,612318.86,3681.69
2033-04-08,22655.2,516.0,326.15,55907.81,4030.62,730.18,939.5,788.6,842.15,1849.8,20990.38,4673.18,949.24,612868.4,3685.0
2033-04-09,22675.51,516.46,326.44,55957.94,4034.23,730.84,940.35,789.31,842.9,1851.46,21009.2,4677.37,950.09,613417.95,3688.3
2033-04-10,22695.83,516.92,326.73,56008.08,4037.85,731.49,941.19,790.01,843.66,1853.12,21028.02,4681.56,950.94,613967.49,3691.61
2033-04-11,22716.14,517.39,327.03,56058.21,4041.46,732.15,942.03,790.72,844.41,1854.78,21046.84,4685.75,951.79,614517.04,3694.91
2033-04-12,22736.46,517.85,327.32,56108.34,4045.08,732.8,942.87,791.43,845.17,1856.44,21065.66,4689.94,952.64,615066.58,3698.22
2033-04-13,22756.77,518.31,327.61,56158.47,4048.69,733.46,943.72,792.14,845.92,1858.09,21084.49,4694.13,953.5,615616.13,3701.52
2033-04-14,22777.09,518.77,327.9,56208.6,4052.3,734.11,944.56,792.84,846.68,1859.75,21103.31,4698.32,954.35,616165.67,3704.82
2033-04-15,22797.4,519.24,328.2,56258.73,4055.92,734.77,945.4,793.55,847.43,1861.41,21122.13,4702.51,955.2,616715.22,3708.13
2033-04-16,22817.71,519.7,328.49,56308.86,4059.53,735.42,946.24,794.26,848.19,1863.07,21140.95,4706.71,956.05,617264.76,3711.43
2033-04-17,22838.03,520.16,328.78,56358.99,4063.15,736.08,947.09,794.96,848.94,1864.73,21159.77,4710.9,956.9,617814.31,3714.74
2033-04-18,22858.34,520.62,329.07,56409.13,4066.76,736.73,947.93,795.67,849.7,1866.39,21178.59,4715.09,957.75,618363.85,3718.04
2033-04-19,22878.66,521.09,329.37,56459.26,4070.38,737.39,948.77,796.38,850.45,1868.05,21197.42,4719.28,958.6,618913.4,3721.35
2033-04-20,22898.97,521.55,329.66,56509.39,4073.99,738.04,949.61,797.08,851.21,1869.71,21216.24,4723.47,959.45,619462.94,3724.65
2033-04-21,22919.29,522.01,329.95,56559.52,4077.6,738.7,950.46,797.79,851.96,1871.36,21235.06,4727.66,960.31,620012.49,3727.95
2033-04-22,22939.6,522.47,330.24,56609.65,4081.22,739.35,951.3,798.5,852.72,1873.02,21253.88,4731.85,961.16,620562.03,3731.26
2033-04-23,22959.91,522.94,330.54,56659.78,4084.83,740.01,952.14,799.21,853.47,1874.68,21272.7,4736.04,962.01,621111.58,3734.56
2033-04-24,22980.23,523.4,330.83,56709.91,4088.45,740.66,952.98,799.91,854.23,1876.34,21291.52,4740.23,962.86,621661.12,3737.87
2033-04-25,23000.54,523.86,331.12,56760.04,4092.06,741.32,953.83,800.62,854.98,1878.0,21310.34,4744.42,963.71,622210.67,3741.17
2033-04-26,23020.86,524.33,331.41,56810.17,4095.67,741.97,954.67,801.33,855.74,1879.66,21329.17,4748.61,964.56,622760.21,3744.48
2033-04-27,23041.17,524.79,331.71,56860.31,4099.29,742.62,955.51,802.03,856.49,1881.32,21347.99,4752.8,965.41,623309.76,3747.78
2033-04-28,23061.49,525.25,332.0,56910.44,4102.9,743.28,956.35,802.74,857.25,1882.97,21366.81,4756.99,966.26,623859.3,3751.08
2033-04-29,23081.8,525.71,332.29,56960.57,4106.52,743.93,957.2,803.45,858.0,1884.63,21385.63,4761.18,967.11,624408.85,3754.39
2033-04-30,23102.12,526.18,332.58,57010.7,4110.13,744.59,958.04,804.16,858.76,1886.29,21404.45,4765.37,967.97,624958.39,3757.69
2033-05-01,23122.43,526.64,332.88,57060.83,4113.75,745.24,958.88,804.86,859.51,1887.95,21423.27,4769.56,968.82,625507.94,3761.0
2033-05-02,23142.74,527.1,333.17,57110.96,4117.36,745.9,959.72,805.57,860.27,1889.61,21442.1,4773.75,969.67,626057.48,3764.3
2033-05-03,23163.06,527.56,333.46,57161.09,4120.97,746.55,960.57,806.28,861.02,1891.27,21460.92,4777.94,970.52,626607.02,3767.61
2033-05-04,23183.37,528.03,333.75,57211.22,4124.59,747.21,961.41,806.98,861.78,1892.93,21479.74,4782.13,971.37,627156.57,3770.91
2033-05-05,23203.69,528.49,334.05,57261.36,4128.2,747.86,962.25,807.69,862.54,1894.59,21498.56,4786.32,972.22,627706.11,3774.21
2033-05-06,23224.0,528.95,334.34,57311.49,4131.82,748.52,963.09,808.4,863.29,1896.24,21517.38,4790.51,973.07,628255.66,3777.52
